question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Iyiphi inamba enenani eliphelele elikhulu ukuno 5?,"['-6', '-5', '0', '5']",A,elementary_mathematics,"[TextBlock(text='D)5', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyiphi inamba enenani eliphelele elikhulu ukuno 5?\n A)-6 B)-5 C)0 D)5'}]}]",D,0
Ubani inani lalesi sibalo esiveziwe 2(3(4^2 + 1)) - 2^3?,"['156', '110', '94', '48']",C,elementary_mathematics,"[TextBlock(text=""Let me solve this step by step:\n\n1) First, let's solve what's inside the innermost parentheses: 4^2 + 1\n   * 4^2 = 16\n   * 16 + 1 = 17\n\n2) Now we have: 2(3(17)) - 2^3\n\n3) Let's solve 3(17)\n   * 3 × 17 = 51\n\n4) Now we have: 2(51) - 2^3\n\n5) Let's solve 2^3\n   * 2^3 = 8\n\n6) Now we have: 2(51) - 8\n\n7) Let's solve 2(51)\n   * 2 × 51 = 102\n\n8) Finally: 102 - 8 = 94\n\nTherefore, the answer is C) 94\n\nC"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ubani inani lalesi sibalo esiveziwe 2(3(4^2 + 1)) - 2^3?\n A)156 B)110 C)94 D)48'}]}]",,0
"UGwen wabhala inamba yephethini engezansi kwisiqeshana sephepha. 1, 5, 9, 13 Iziphi izinamba ezilandelayo kulephethini kaGwen?","['15, 17', '15, 19', '17, 19', '17, 21']",D,elementary_mathematics,"[TextBlock(text='B) 17', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'UGwen wabhala inamba yephethini engezansi kwisiqeshana sephepha. 1, 5, 9, 13 Iziphi izinamba ezilandelayo kulephethini kaGwen?\n A)15 B)17 C)15 D)19'}]}]",B,0
Uma amakani awu 3 amapheya ebiza $2.37 mangaki amakani amapheya angawathenga ngo $9.48?,"['amakani awu 3', 'amakani awu 12', 'amakani awu 36', 'amakani awu 13']",B,elementary_mathematics,"[TextBlock(text='B) amakani awu 12', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma amakani awu 3 amapheya ebiza $2.37 mangaki amakani amapheya angawathenga ngo $9.48?\n A)amakani awu 3 B)amakani awu 12 C)amakani awu 36 D)amakani awu 13'}]}]",B,1
"Beka ngendlela ekhombisa ubukhulu kuya kokuncane: 3, 3 kanye no 1 ngaphezu kwa 8,3.8,3.18.","['3.18, 3 kanye no 1 ngaphezu kwa 8, 3.8,3', '3,3 kanye no 1 ngaphezu kwa 8, 3.18, 3', '3.8, 3 kanye no 1 ngaphezu kwa 8, 3. 18, 3', '3.8, 3.18, 3 kanye no 1 ngaphezu kwa 8, 3']",D,elementary_mathematics,"[TextBlock(text='B) 3 kanye no 1 ngaphezu kwa 8\n\nThe question asks to arrange the numbers in descending order (from largest to smallest): 3, 3.18, 3.8\n\n3 kanye no 1 ngaphezu kwa 8 = 3.18\n3.8\n3\n\nTherefore, the correct descending order is: 3.18 > 3.8 > 3\n\nThe answer is B) 3 kanye no 1 ngaphezu kwa 8', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Beka ngendlela ekhombisa ubukhulu kuya kokuncane: 3, 3 kanye no 1 ngaphezu kwa 8,3.8,3.18.\n A)3.18 B)3 kanye no 1 ngaphezu kwa 8 C)3.8 D)3'}]}]",B,0
Hlanganisa 22/2 + 9.,"['10', '11', '20', '2']",C,elementary_mathematics,"[TextBlock(text='C) 20', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hlanganisa 22/2 + 9.\n A)10 B)11 C)20 D)2'}]}]",C,1
"Inani labantu bakwamanye amadolobha lingu 836,527. Ithini inamba yenani labantu yalelidolobha mayisondezelwa kwizinkulungwane eziyishumi?","['800,000', '830,000', '836,000', '840,000']",D,elementary_mathematics,"[TextBlock(text=""D) 840,000\n\nThe number 836,527 rounded to the nearest ten thousand would be 840,000 because:\n- Looking at the thousands digit (6), since it's greater than 5, we round up\n- This changes 836,527 to 840,000"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inani labantu bakwamanye amadolobha lingu 836,527. Ithini inamba yenani labantu yalelidolobha mayisondezelwa kwizinkulungwane eziyishumi?\n A)800 B)000 C)830 D)000'}]}]",,0
Thola umkhiqizo ka  5 • (−9).,"['14', '-4', '45', '-45']",D,elementary_mathematics,"[TextBlock(text='D) -45', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Thola umkhiqizo ka  5 • (−9).\n A)14 B)-4 C)45 D)-45'}]}]",D,1
"UKeiko wasebenzisa usuku ezibukela izinyoni futhi wabala ezingu 34 eziningi ngaphezulu kwezinyoni azibone ekuseni ukunazibone ntambama. Uma ebale eziphelele zaba 76 izinyoni, zingaki izinyoni azibalile  ntambama?","['Izinyoni eziwu 21', 'Izinyoni eziwu 40', 'Izinyoni eziwu 42', 'Izinyoni eziwu 84']",A,elementary_mathematics,"[TextBlock(text=""Let me solve this step by step:\n\n1) Total birds counted = 76\n2) Morning birds were 34 more than afternoon birds\n3) Let's say afternoon birds = x\n4) Then morning birds = x + 34\n5) Total birds = Morning birds + Afternoon birds\n6) 76 = (x + 34) + x\n7) 76 = 2x + 34\n8) 2x = 76 - 34\n9) 2x = 42\n10) x = 21\n\nTherefore, Keiko counted 21 birds in the afternoon.\n\nA) Izinyoni eziwu 21"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'UKeiko wasebenzisa usuku ezibukela izinyoni futhi wabala ezingu 34 eziningi ngaphezulu kwezinyoni azibone ekuseni ukunazibone ntambama. Uma ebale eziphelele zaba 76 izinyoni, zingaki izinyoni azibalile  ntambama?\n A)Izinyoni eziwu 21 B)Izinyoni eziwu 40 C)Izinyoni eziwu 42 D)Izinyoni eziwu 84'}]}]",,0
Ubani inani lika 5 + 2 • 15 + (12 • 4)?,"['78', '83', '131', '153']",B,elementary_mathematics,"[TextBlock(text='B) 83\n\nTo solve this, we follow the order of operations (BODMAS):\n1. First brackets: (12 • 4) = 48\n2. Then multiplication: 2 • 15 = 30\n3. Finally addition from left to right:\n   5 + 30 + 48 = 83\n\nTherefore, 5 + 2 • 15 + (12 • 4) = 83', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ubani inani lika 5 + 2 • 15 + (12 • 4)?\n A)78 B)83 C)131 D)153'}]}]",B,1
Isiphi isimo esingammelwa ile-fraction 20/8?,"['ULeslie usebenzise amadola awu 20 kanye namasenti awu 8 esitolo. Imali ayisebenzisile ibhaleka kanjani kube-fraction?', 'Umzukuli wesi 8 kaMnu. Kramer wabe ama-crackers awu 20 ngokulinganayo. Mangaki ama-crackers umzukulu ngamunye awatholile? ', 'UMitch uthenge izitsha zezimbali eziwu 20 esitolo sezihlahla. Isitsha ngasinye besinezimbali eziwu 8 kuyo. Zingaki izimbali uMitch azithengile?', 'Izitembu zidayisa ziyincwadi enezitembu eziwu 20. UDonna usebenzise eziwu 8 ukuthumela isimemo sephathi. Zingaki izincwadi zezitembu uDonna azisebenzisile ukuthumela izimemo?']",B,elementary_mathematics,"[TextBlock(text='B) Umzukuli wesi 8 kaMnu. Kramer wabe ama-crackers awu 20 ngokulinganayo. Mangaki ama-crackers umzukulu ngamunye awatholile?\n\nThis is the correct scenario for the fraction 20/8 because it represents a division problem where 20 crackers are being divided equally among 8 grandchildren, which would result in each grandchild getting 2.5 crackers.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isimo esingammelwa ile-fraction 20/8?\n A)ULeslie usebenzise amadola awu 20 kanye namasenti awu 8 esitolo. Imali ayisebenzisile ibhaleka kanjani kube-fraction? B)Umzukuli wesi 8 kaMnu. Kramer wabe ama-crackers awu 20 ngokulinganayo. Mangaki ama-crackers umzukulu ngamunye awatholile?  C)UMitch uthenge izitsha zezimbali eziwu 20 esitolo sezihlahla. Isitsha ngasinye besinezimbali eziwu 8 kuyo. Zingaki izimbali uMitch azithengile? D)Izitembu zidayisa ziyincwadi enezitembu eziwu 20. UDonna usebenzise eziwu 8 ukuthumela isimemo sephathi. Zingaki izincwadi zezitembu uDonna azisebenzisile ukuthumela izimemo?'}]}]",B,1
"Uma isitimela sezimpahla sihamba ngesipidi esingango 20  wemayela ngehora kumahora awu 6, uzofinyelela kude kangakanani?","['Amamayela awu 120', 'Amamayela awu 80', 'Amamayela awu 26', 'Amamayela awu 12']",A,elementary_mathematics,"[TextBlock(text='A) Amamayela awu 120', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma isitimela sezimpahla sihamba ngesipidi esingango 20  wemayela ngehora kumahora awu 6, uzofinyelela kude kangakanani?\n A)Amamayela awu 120 B)Amamayela awu 80 C)Amamayela awu 26 D)Amamayela awu 12'}]}]",A,1
Isiphi isitephu esichaza ukuthi inani litholakala kanjani lika 6a = 72?,"['Engeza okuwu 6 kuwo omabili amasayidi', 'Hlukanisa amasayidi omabili kawu 6', 'Phindaphinda amasayidi omabili kawu 6', 'Susa 6 emasayidini omabili']",B,elementary_mathematics,"[TextBlock(text='B) Hlukanisa amasayidi omabili kawu 6', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isiphi isitephu esichaza ukuthi inani litholakala kanjani lika 6a = 72?\n A)Engeza okuwu 6 kuwo omabili amasayidi B)Hlukanisa amasayidi omabili kawu 6 C)Phindaphinda amasayidi omabili kawu 6 D)Susa 6 emasayidini omabili'}]}]",B,1
"Ukhoshi uWu unesamba samabhola awu 30. Amabhola awu 9 amhlophe. Amanye asele angelilodwa lemibala ehlukahlukene kathathu (elisibhakabhaka, eliphiki noma elifana notshani). Kunenamba elinganayo yamabhola ayisibhakabhaka aphinki kube aluhlaza njengotshani. Mangaki amabhola aluhlaza njengotshani ukhoshi uWu anawo? ","['7', '10', '21', '39']",A,elementary_mathematics,"[TextBlock(text='A) 7\n\nLet me explain:\n* Total balls = 30\n* White balls = 9\n* Remaining balls = 30 - 9 = 21\n* These 21 balls are equally divided into 3 colors (blue, pink, green)\n* So, 21 ÷ 3 = 7 balls of each color\n* Therefore, there are 7 green balls\n\nThe answer is A) 7', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukhoshi uWu unesamba samabhola awu 30. Amabhola awu 9 amhlophe. Amanye asele angelilodwa lemibala ehlukahlukene kathathu (elisibhakabhaka, eliphiki noma elifana notshani). Kunenamba elinganayo yamabhola ayisibhakabhaka aphinki kube aluhlaza njengotshani. Mangaki amabhola aluhlaza njengotshani ukhoshi uWu anawo? \n A)7 B)10 C)21 D)39'}]}]",A,1
Izinga lokushisa lehlele ku 11 11°F phakathi kuka 6 P.M. nanye no 10 P.M. Bekuwu 84°F ngo 10 P.M. Bhala futhi uhlakaze lesibalo ukuze uthole isimo sezulu ngo 6 P.M.                                                     ,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,"[TextBlock(text='B) t − 84 = 11; 95°F\n\nLet me explain why:\n- The temperature dropped by 11°F between 6 PM and 10 PM\n- We know it was 84°F at 10 PM\n- To find the temperature at 6 PM (t), we need to add 11°F to 84°F\n- So t - 84 = 11\n- Solving for t: t = 84 + 11 = 95°F\n\nTherefore, it was 95°F at 6 PM.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izinga lokushisa lehlele ku 11 11°F phakathi kuka 6 P.M. nanye no 10 P.M. Bekuwu 84°F ngo 10 P.M. Bhala futhi uhlakaze lesibalo ukuze uthole isimo sezulu ngo 6 P.M.                                                     \n A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F'}]}]",B,0
UTheresa wayenezikhwama zezimabuli eziwu 72. Ubeka izikhwama eziwu 9 zezimabuli ngamaqoqo. Imuphi umusho okhombisa ukuthi itholakala kanjani inamba yezimabuli uTheresa azibeka kwiqoqo ngalinye?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,elementary_mathematics,"[TextBlock(text='A) 72 ÷ 9 = 8\n\nThis is correct because:\n- UTheresa has 72 bags in total\n- She wants to put them in groups of 9\n- To find how many bags are in each group, we divide the total number of bags by the number of groups\n- Therefore, 72 ÷ 9 = 8 bags in each group', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'UTheresa wayenezikhwama zezimabuli eziwu 72. Ubeka izikhwama eziwu 9 zezimabuli ngamaqoqo. Imuphi umusho okhombisa ukuthi itholakala kanjani inamba yezimabuli uTheresa azibeka kwiqoqo ngalinye?\n A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125'}]}]",A,1
URob usebenzisa ibhokisi eliyi 1 lokudla kwamakati  njalo ezinsukwini eziwu 5 ukuphakela amakati. Ngesilinganiso mangaki amabhokisi okudla kwamakati akusebenzisayo ngenyanga?,"['Amabhokisi awu 2', 'Amabhokisi awu 4', 'Amabhokisi awu 5', 'Amabhokisi awu 6']",D,elementary_mathematics,"[TextBlock(text='D) Amabhokisi awu 6\n\nIncazelo:\n- URob usebenzisa ibhokisi eli-1 ezinsukwini eziwu-5\n- Inyanga inezinsuku ezingama-30 (noma 31)\n- Ukuthola amabhokisi ngenyanga: 30 ÷ 5 = 6 amabhokisi\n\nNgakho-ke uRob usebenzisa amabhokisi awu-6 okudla kwamakati ngenyanga.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'URob usebenzisa ibhokisi eliyi 1 lokudla kwamakati  njalo ezinsukwini eziwu 5 ukuphakela amakati. Ngesilinganiso mangaki amabhokisi okudla kwamakati akusebenzisayo ngenyanga?\n A)Amabhokisi awu 2 B)Amabhokisi awu 4 C)Amabhokisi awu 5 D)Amabhokisi awu 6'}]}]",D,1
Yikuphi ukuphindaphinda okuvamile ku 4 kanye no 10?,"['14', '20', '40', '60']",B,elementary_mathematics,"[TextBlock(text='C) 40', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi ukuphindaphinda okuvamile ku 4 kanye no 10?\n A)14 B)20 C)40 D)60'}]}]",C,0
Thola 4 ngaphezu kwa 7 + 2 ngaphezu kwa 7,"['6 ngaphezu kwa 14', '8 ngaphezu kwa 49', '14 ngaphezu kwa 28', '6 ngaphezu kwa 7']",D,elementary_mathematics,"[TextBlock(text='A) 6 ngaphezu kwa 14\n\nLet me explain:\n1. ""4 ngaphezu kwa 7"" means 7 + 4 = 11\n2. ""2 ngaphezu kwa 7"" means 7 + 2 = 9\n3. Adding these: 11 + 9 = 20\n4. 20 can be written as ""6 ngaphezu kwa 14"" (14 + 6 = 20)\n\nTherefore, A) 6 ngaphezu kwa 14 is the correct answer.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Thola 4 ngaphezu kwa 7 + 2 ngaphezu kwa 7\n A)6 ngaphezu kwa 14 B)8 ngaphezu kwa 49 C)14 ngaphezu kwa 28 D)6 ngaphezu kwa 7'}]}]",A,0
Mingaki iminyaka ekhona eminyakeni eyishumi?,"['5', '10', '15', '20']",B,elementary_mathematics,"[TextBlock(text='B) 10', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mingaki iminyaka ekhona eminyakeni eyishumi?\n A)5 B)10 C)15 D)20'}]}]",B,1
Kunezinsuku eziwu 31 kwinyanga kaMasingana. UMichelle wenze amaphushaphu awu 45 njalo ngosuku enyangeni. Usebenzise lesibonakaliso esingezansi ukukhombisa inamba yamaphushaphu awenzile ngoMasingana. 31 x 45 Mangaki amaphushaphu uMichelle awenze ngenyanga kaMasingana?,"['Amaphushaphu awu 125', 'Amaphushaphu awu 279', 'Amaphushaphu awu 1,395', 'Amaphushaphu awu 1,406']",C,elementary_mathematics,"[TextBlock(text='D) 395\n\nThe correct answer is 1,395 push-ups. This can be calculated by multiplying:\n31 days × 45 push-ups per day = 1,395 push-ups total for January', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kunezinsuku eziwu 31 kwinyanga kaMasingana. UMichelle wenze amaphushaphu awu 45 njalo ngosuku enyangeni. Usebenzise lesibonakaliso esingezansi ukukhombisa inamba yamaphushaphu awenzile ngoMasingana. 31 x 45 Mangaki amaphushaphu uMichelle awenze ngenyanga kaMasingana?\n A)Amaphushaphu awu 125 B)Amaphushaphu awu 279 C)Amaphushaphu awu 1 D)395'}]}]",D,0
Izinamba ezimbili eziphelele zinokuncane okufanayo okuphindaphindwa kawu 60. Inamba ngayinye  ingaphasi noma ilingana no 12. Enokufana kakhulu nezinamba u2. Iziphi izinamba ezimbili?,"['6 kanye no 10', '5 kanye no 10', '10 kanye no 12', '12 kanye no 15']",C,elementary_mathematics,"[TextBlock(text='A) 6 kanye no 10\n\nThe answer is A) 6 and 10 because:\n- We need two numbers less than or equal to 12\n- Their Least Common Multiple (LCM) must be 60\n- Looking at factors of 60: 60 = 2 × 2 × 3 × 5\n- Among numbers ≤ 12, 6 (2 × 3) and 10 (2 × 5) are the pair that:\n  * Are both ≤ 12\n  * Have LCM = 60\n  * Have 2 as a common factor', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izinamba ezimbili eziphelele zinokuncane okufanayo okuphindaphindwa kawu 60. Inamba ngayinye  ingaphasi noma ilingana no 12. Enokufana kakhulu nezinamba u2. Iziphi izinamba ezimbili?\n A)6 kanye no 10 B)5 kanye no 10 C)10 kanye no 12 D)12 kanye no 15'}]}]",A,0
Hlolisisa −2(x − 3) for x = 2.,"['-4', '-2', '10', '2']",D,elementary_mathematics,"[TextBlock(text=""Let's solve this step by step:\n\n1) We need to substitute x = 2 into the expression −2(x − 3)\n\n2) First, let's substitute x = 2 into (x - 3):\n   (2 - 3) = -1\n\n3) Now multiply -2 by -1:\n   −2(−1) = 2\n\nLooking at the options, 2 corresponds to option D.\n\nD"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hlolisisa −2(x − 3) for x = 2.\n A)-4 B)-2 C)10 D)2'}]}]",,0
Kukhona 230 wamakhalori kuma ounces awu 4 kukhilimu. Mangaki amakhalori akhona kuma-ounces awu 6 ka-ice cream?,"['232', '236', '345', '460']",C,elementary_mathematics,"[TextBlock(text='C) 345\n\nThe correct answer is 345 calories.\n\nTo solve this:\n* 4 ounces has 230 calories\n* To find calories in 6 ounces:\n* Set up proportion: 230/4 = x/6\n* Cross multiply: 4x = 230 × 6\n* x = (230 × 6) ÷ 4\n* x = 1380 ÷ 4\n* x = 345 calories\n\nTherefore, 6 ounces of ice cream contains 345 calories.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukhona 230 wamakhalori kuma ounces awu 4 kukhilimu. Mangaki amakhalori akhona kuma-ounces awu 6 ka-ice cream?\n A)232 B)236 C)345 D)460'}]}]",C,1
Linganisa 711 + 497. Inani liphakathi kwaziphi izinamba?,"['50 kanye no 400', '450 kanye no 700', '750 kanye no 1,000', '1,050 kanye no 1,300']",D,elementary_mathematics,"[TextBlock(text='D) 1000\n\nThe sum of 711 + 497 = 1,208, which falls between 750 and 1000.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Linganisa 711 + 497. Inani liphakathi kwaziphi izinamba?\n A)50 kanye no 400 B)450 kanye no 700 C)750 kanye no 1 D)000'}]}]",D,1
"UMnz. Kohlberg ungumphathi wesitolo sezimbali. Ekuqaleni kosuku, ubenamarozi awu 152. UMnz. Kohlberg wadayisa awu 96 amarozi futhi wabe esefuna ukuhlukanisa amarozi ngokulinganayi kumavasi awu 8. Isamba samarozi kwivasi ngayinye azoba mangaki?","['7', '12', '48', '56']",A,elementary_mathematics,"[TextBlock(text='Let me solve this step by step:\n\n1. Initial roses = 152\n2. Roses sold = 96\n3. Remaining roses = 152 - 96 = 56\n4. Number of vases = 8\n5. Roses per vase = 56 ÷ 8 = 7\n\nTherefore, each vase will have 7 roses.\n\nA) 7 is the correct answer.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'UMnz. Kohlberg ungumphathi wesitolo sezimbali. Ekuqaleni kosuku, ubenamarozi awu 152. UMnz. Kohlberg wadayisa awu 96 amarozi futhi wabe esefuna ukuhlukanisa amarozi ngokulinganayi kumavasi awu 8. Isamba samarozi kwivasi ngayinye azoba mangaki?\n A)7 B)12 C)48 D)56'}]}]",,0
Hlawumbisela 32 x 68. Umkhiqizo uzoba phakathi nendawo kwaziphi izinamba?,"['18 kanye no 28', '180 kanye no 280', '1800 kanye no 2800', '18000 kanye no 28000']",C,elementary_mathematics,"[TextBlock(text='C) 1800 kanye no 2800\n\nThe actual answer is 32 × 68 = 2,176, which falls between 1800 and 2800.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hlawumbisela 32 x 68. Umkhiqizo uzoba phakathi nendawo kwaziphi izinamba?\n A)18 kanye no 28 B)180 kanye no 280 C)1800 kanye no 2800 D)18000 kanye no 28000'}]}]",C,1
Blala i-factorization eyinhloko ka 77. Sebenzisa ama-exponent lakwenzeka khona.,"['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']",D,elementary_mathematics,"[TextBlock(text='D) 7 • 11', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Blala i-factorization eyinhloko ka 77. Sebenzisa ama-exponent lakwenzeka khona.\n A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11'}]}]",D,1
Amabhuku abiza $2.99 ngalinye futhi izincwadi zibiza $6.99 ngayinye lapha e-Old Town Newsstand. Imalini isamba senani lamabhuku awu 4 kanye nezincwadi eziwu 3?,"['$20.93', '$28.93', '$32.93', '$48.93']",C,elementary_mathematics,"[TextBlock(text='C) $32.93\n\nLet me explain the calculation:\n* Cost of 4 books = $2.99 × 4 = $11.96\n* Cost of 3 magazines = $6.99 × 3 = $20.97\n* Total cost = $11.96 + $20.97 = $32.93\n\nTherefore, the correct answer is C) $32.93.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amabhuku abiza $2.99 ngalinye futhi izincwadi zibiza $6.99 ngayinye lapha e-Old Town Newsstand. Imalini isamba senani lamabhuku awu 4 kanye nezincwadi eziwu 3?\n A)$20.93 B)$28.93 C)$32.93 D)$48.93'}]}]",C,1
"U-Umi wenza iphethini yezinamba ezilandelana ngokwengeza inamba efanayo ukuthola elandelayo. 20, 40, 60, 80,...Kuzoba ubani inamba yesishiyagalombili kulephethini?","['160', '240', '320', '640']",A,elementary_mathematics,"[TextBlock(text='A) 160', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'U-Umi wenza iphethini yezinamba ezilandelana ngokwengeza inamba efanayo ukuthola elandelayo. 20, 40, 60, 80,...Kuzoba ubani inamba yesishiyagalombili kulephethini?\n A)160 B)240 C)320 D)640'}]}]",A,1
