question,choices,answer,subject,llm,prompt,llm_answer,accuracy
"Ronga kubva muhuwandu hukuru zvichidzikira:3, 3 na 1 pamusoro  8,3.8,3.18.","['3.18, 3 na 1 pamusoro pa8, 3.8, 3', '3,3 na 1 pamusoro pa 8, 3.18, 3', '3.8 ,3 na 1 pamusoro pa8, 3.18, 3', '3.8, 3.18, 3 na 1 pamusoro pa8, 3']",D,elementary_mathematics,"[TextBlock(text='A) 3.18', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ronga kubva muhuwandu hukuru zvichidzikira:3, 3 na 1 pamusoro  8,3.8,3.18.\n A)3.18 B)3 na 1 pamusoro pa8 C)3.8 D)3'}]}]",A,0
Tsvaka 22 / 2 + 9.,"['10', '11', '20', '2']",C,elementary_mathematics,"[TextBlock(text='C) 20\n\nThe calculation is:\n22 ÷ 2 = 11\n11 + 9 = 20\n\nTherefore, the answer is 20.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsvaka 22 / 2 + 9.\n A)10 B)11 C)20 D)2'}]}]",C,1
"Huwandu hwevanhu munerimwe guta i836,527. Huwandu hwevanhu vemuguta iri hurisei kana ukaswebedzwa pedyo zviuru gumi pakunyorwa.","['800,000', '830,000', '836,000', '840,000']",D,elementary_mathematics,"[TextBlock(text='D) 840,000\n\nThe number 836,527 rounded to the nearest ten thousand would be 840,000. This is because:\n1) Looking at the thousands digit (6)\n2) Since the next digit (5) is 5 or greater, we round up\n3) The 6 becomes 7, which makes the 3 become 4\n4) All digits after the rounding position become 0\n\nTherefore, D) 840,000 is the correct answer.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Huwandu hwevanhu munerimwe guta i836,527. Huwandu hwevanhu vemuguta iri hurisei kana ukaswebedzwa pedyo zviuru gumi pakunyorwa.\n A)800 B)000 C)830 D)000'}]}]",D,1
Tsvaka zvinobuda panoti  5 • (−9).,"['14', '-4', '45', '-45']",D,elementary_mathematics,"[TextBlock(text='D) -45', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsvaka zvinobuda panoti  5 • (−9).\n A)14 B)-4 C)45 D)-45'}]}]",D,1
"Keiko apedza zuva achiverenga nekutarisa shiri ndokuverenga shiri 34 mangwanani kudarika masikati. Kana averenga shiri 76 dzose, ishiri ngani dzaaberenga masikati?","['21 shiri', '40 shiri', '42 shiri', '84 shiri']",A,elementary_mathematics,"[TextBlock(text='A) 21 shiri\n\nThe answer is A) 21 shiri because:\n- Keiko saw 34 more birds in the morning than in the afternoon\n- Total birds seen = 76\n- If we let x = afternoon birds:\n  * Morning birds = x + 34\n  * Total = x + (x + 34) = 76\n  * 2x + 34 = 76\n  * 2x = 42\n  * x = 21 birds in the afternoon', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Keiko apedza zuva achiverenga nekutarisa shiri ndokuverenga shiri 34 mangwanani kudarika masikati. Kana averenga shiri 76 dzose, ishiri ngani dzaaberenga masikati?\n A)21 shiri B)40 shiri C)42 shiri D)84 shiri'}]}]",A,1
Tsvaka zvakamirira 5 + 2 • 15 + (12 • 4)?,"['78', '83', '131', '153']",B,elementary_mathematics,"[TextBlock(text=""B) 83\n\nThe correct answer is 83. Let's solve this step by step using order of operations (BODMAS):\n\n1) First, solve operations within parentheses: (12 • 4) = 48\n2) Then multiplication: 2 • 15 = 30\n3) Now solve from left to right:\n   5 + 30 + 48 = 83\n\nTherefore, 5 + 2 • 15 + (12 • 4) = 83"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsvaka zvakamirira 5 + 2 • 15 + (12 • 4)?\n A)78 B)83 C)131 D)153'}]}]",,0
Ndeapi mamiriro ezvinhu anogona kumiririrwa ne chidimbu 20/8?,"['Leslie akashandisa $20 ne 8 senzi pachitoro. Mari yakashandiswa na Leslie muchitoro inonyorwa sei muchidimbu?', 'Vazukuru 8 vava Kramer vakagovana makireka 20 zvakainzana. Muzukuru mumwe nemumwe akawana makireka mangani?', 'Mitch akatenga magaba emaruva 20 pachitoro chezvirimwa. Gaba rimwe nerimwe raive ne maruva 8. Mitch akatenga maruruva mangani?', 'Zvitambi zhinotengeswa mutubhuku twezvitambi 20. Donna anoshandisa zvitambi 8 kutumira tsanba dzekukoka vanhu kumutambo. Donna akashsndisa tumabhuku twezvitambi tungani kukoka vanhu?']",B,elementary_mathematics,"[TextBlock(text='B) Vazukuru 8 vava Kramer vakagovana makireka 20 zvakainzana. Muzukuru mumwe nemumwe akawana makireka mangani?', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeapi mamiriro ezvinhu anogona kumiririrwa ne chidimbu 20/8?\n A)Leslie akashandisa $20 ne 8 senzi pachitoro. Mari yakashandiswa na Leslie muchitoro inonyorwa sei muchidimbu? B)Vazukuru 8 vava Kramer vakagovana makireka 20 zvakainzana. Muzukuru mumwe nemumwe akawana makireka mangani? C)Mitch akatenga magaba emaruva 20 pachitoro chezvirimwa. Gaba rimwe nerimwe raive ne maruva 8. Mitch akatenga maruruva mangani? D)Zvitambi zhinotengeswa mutubhuku twezvitambi 20. Donna anoshandisa zvitambi 8 kutumira tsanba dzekukoka vanhu kumutambo. Donna akashsndisa tumabhuku twezvitambi tungani kukoka vanhu?'}]}]",B,1
"Kana chitima chichifamba nemumhanyiro we mamaira 20 paawa kwemaawa 6, chinofamba rwendo rwakareba sei?","['120 mamaira', '80 mamaira', '28 mamaira', '12mamaira']",A,elementary_mathematics,"[TextBlock(text='A) 120 mamaira', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana chitima chichifamba nemumhanyiro we mamaira 20 paawa kwemaawa 6, chinofamba rwendo rwakareba sei?\n A)120 mamaira B)80 mamaira C)28 mamaira D)12mamaira'}]}]",A,1
Ndeipi nhanho inotsanangudza maitiro ekutsvaka zvakamirira a mu 6a = 72?,"['sanganisa 6 kumativi ose', 'patsanura mativi ose na 6', 'wedzera zvakapetwa ka6 kumativi ose', 'Bvisa 6 kumative ose']",B,elementary_mathematics,"[TextBlock(text='B) patsanura mativi ose na 6', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeipi nhanho inotsanangudza maitiro ekutsvaka zvakamirira a mu 6a = 72?\n A)sanganisa 6 kumativi ose B)patsanura mativi ose na 6 C)wedzera zvakapetwa ka6 kumativi ose D)Bvisa 6 kumative ose'}]}]",B,1
"Mudzidzisi webhora remakumbo Wu anemabhora 30. Mabhora 9 machena. Mamwe mabhora asara anendudzi dzakasiyana(bhruuu, pingi kana girini). Mabhora asara anehuwandu hwakaenzana pandudzi yega yega. Mudzidzisi Wu anema bhora mangani egirini?","['7', '10', '21', '39']",A,elementary_mathematics,"[TextBlock(text='A) 7\n\nLet me explain:\n1. Total balls = 30\n2. White balls = 9\n3. Remaining balls = 30 - 9 = 21\n4. These remaining balls are equally divided into 3 colors (blue, pink, green)\n5. So, 21 ÷ 3 = 7 balls of each color\nTherefore, there are 7 green balls.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mudzidzisi webhora remakumbo Wu anemabhora 30. Mabhora 9 machena. Mamwe mabhora asara anendudzi dzakasiyana(bhruuu, pingi kana girini). Mabhora asara anehuwandu hwakaenzana pandudzi yega yega. Mudzidzisi Wu anema bhora mangani egirini?\n A)7 B)10 C)21 D)39'}]}]",A,1
Tembiricha yadonha 11F kubva 6pm na 10pm. Nyora nekugadzirisa chirevo chinoita kuti uwane zvakamirira t yetembiricha na 6pm?,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,"[TextBlock(text='A) 84 − 11 = t; 73°F', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tembiricha yadonha 11F kubva 6pm na 10pm. Nyora nekugadzirisa chirevo chinoita kuti uwane zvakamirira t yetembiricha na 6pm?\n A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F'}]}]",A,0
Theresa ane bhegi rema marbles. Akaisa mamarbles mumapoka 9 akaenzana. Ndeupi mutsara wenhamba unoratidza mawanikirwo ehuwandu hwemamarbles akaiswa muboka rega rega?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,elementary_mathematics,"[TextBlock(text='A) 72 ÷ 9 = 8\n\nThis is the correct answer because:\n- We need to find how many marbles are in each equal group\n- We know the total number of marbles (72)\n- We know they are divided into 9 equal groups\n- To find the number in each group, we divide the total by number of groups\n- Therefore, 72 ÷ 9 = 8 marbles in each group', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Theresa ane bhegi rema marbles. Akaisa mamarbles mumapoka 9 akaenzana. Ndeupi mutsara wenhamba unoratidza mawanikirwo ehuwandu hwemamarbles akaiswa muboka rega rega?\n A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125'}]}]",A,1
Rob anoshandisa bhokisi rimwechete rechikafu chekatsi kupa katsi dzake pamazuva 5. Ungafungidzira kuti angashandise mabhokisi mangani pamwedzi echikafu chingadyiwa nekatsi dzake?,"['mabhokisi 2', 'mabhokisi 4', 'mabhokisi 5', 'mabhokisi 6']",D,elementary_mathematics,"[TextBlock(text='D) mabhokisi 6\n\nExplanation (though not requested):\nIf 1 box lasts 5 days, then for a month (approximately 30 days):\n30 ÷ 5 = 6 boxes needed per month', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rob anoshandisa bhokisi rimwechete rechikafu chekatsi kupa katsi dzake pamazuva 5. Ungafungidzira kuti angashandise mabhokisi mangani pamwedzi echikafu chingadyiwa nekatsi dzake?\n A)mabhokisi 2 B)mabhokisi 4 C)mabhokisi 5 D)mabhokisi 6'}]}]",D,1
Nhamba diki inowakwa 4 achipinda mairi na 10 zvekare ndiyani?,"['14', '20', '40', '60']",B,elementary_mathematics,"[TextBlock(text='A) 14', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nhamba diki inowakwa 4 achipinda mairi na 10 zvekare ndiyani?\n A)14 B)20 C)40 D)60'}]}]",A,0
Tsvaka 4 pamusoro pa 7 + 2 pamusoro pa7.,"['6 pamusoro pa14', '8 pamusoro pa 49', '14 pamusoro pa 28', '6 pamusoro pa 7']",D,elementary_mathematics,"[TextBlock(text='A) 6 pamusoro pa 14\n\nThis is correct because:\n4/7 + 2/7 = (4+2)/7 = 6/14', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsvaka 4 pamusoro pa 7 + 2 pamusoro pa7.\n A)6 pamusoro pa14 B)8 pamusoro pa 49 C)14 pamusoro pa 28 D)6 pamusoro pa 7'}]}]",A,0
Kune makore mangani mudhekedhi,"['5', '19', '15', '20']",B,elementary_mathematics,"[TextBlock(text='A) 5', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kune makore mangani mudhekedhi\n A)5 B)19 C)15 D)20'}]}]",A,0
Ndira anemazuva 31. Michelle anoita mapush-ups 45 pazuva rega rega pamwedzi. Akashandisa chinyorwa chiripasi kuwana huwandu hwemapush-ups aakaita pamwedzi waNdira.31 × 45. Michelle akaita ma push-up mangani pamwedzi waNdira?,"['125 mapush-ups', '279 mapush-ups', '1,395 mapush-ups', '1,406 mapush-ups']",C,elementary_mathematics,"[TextBlock(text='The correct answer is D) 1395 mapush-ups\n\nTo find the total number of push-ups Michelle did in January:\n* Days in January = 31\n* Push-ups per day = 45\n* Total push-ups = 31 × 45 = 1395 push-ups', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndira anemazuva 31. Michelle anoita mapush-ups 45 pazuva rega rega pamwedzi. Akashandisa chinyorwa chiripasi kuwana huwandu hwemapush-ups aakaita pamwedzi waNdira.31 × 45. Michelle akaita ma push-up mangani pamwedzi waNdira?\n A)125 mapush-ups B)279 mapush-ups C)1 D)395 mapush-ups'}]}]",,0
Nhamba mbiri dzakazara dzinenhamba inopetwa kwese kwese iridiki iri 60.  Nhamba yega uega idiki kana kuti yakaenzana na 12. Nhamba huru inopinda madziri dzose dzirimbiri ndi 2. Nhamba mbiri idzi ndedzipi.,"['6 na 10', '  5 na12', '10 na 12', '12 na15']",C,elementary_mathematics,"[TextBlock(text='B) 5 na 12', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nhamba mbiri dzakazara dzinenhamba inopetwa kwese kwese iridiki iri 60.  Nhamba yega uega idiki kana kuti yakaenzana na 12. Nhamba huru inopinda madziri dzose dzirimbiri ndi 2. Nhamba mbiri idzi ndedzipi.\n A)6 na 10 B)  5 na12 C)10 na 12 D)12 na15'}]}]",B,0
Tsvagurudza  −2(x − 3) for x = 2.,"['-4', '-2', '10', '2']",D,elementary_mathematics,"[TextBlock(text=""Let's solve this step by step:\n\n1) We need to substitute x = 2 into the expression −2(x − 3)\n\n2) First, let's substitute x = 2 into (x - 3):\n   (2 - 3) = -1\n\n3) Now multiply -2 by -1:\n   −2(−1) = 2\n\n4) Looking at the options, 2 corresponds to option D\n\nTherefore, the answer is D) 2"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tsvagurudza  −2(x − 3) for x = 2.\n A)-4 B)-2 C)10 D)2'}]}]",,0
Ice cream ine 230 ma calories muma awunzi 4. ma calories mangani ari muma awunzi 6 e ice cream?,"['232', '236', '345', '460']",C,elementary_mathematics,"[TextBlock(text='C) 345', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ice cream ine 230 ma calories muma awunzi 4. ma calories mangani ari muma awunzi 6 e ice cream?\n A)232 B)236 C)345 D)460'}]}]",C,1
Fungidzira 711+497. Usanganiswa huri pakati penhamba dzipi?,"['50 na400', '450 na 700', '750 na 1,000', '1,050 na 1,300']",D,elementary_mathematics,"[TextBlock(text='D) 000\n\nThe sum of 711 + 497 = 1,208, which falls between 750 and 1,000.\n\nTherefore, the correct answer is D) 000.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fungidzira 711+497. Usanganiswa huri pakati penhamba dzipi?\n A)50 na400 B)450 na 700 C)750 na 1 D)000'}]}]",D,1
"VaKolberg vane  chitoro chemaruva. Pakutanga kwezuva, aive nemaroses 152. Va Kolberg vakatengesa maroses 96 ndokuzoda kupatsanura zvakaenzana asara vachiisa muma vase 8. mu vase rega rega mune maruva mangani?","['7', '12', '48', '56']",A,elementary_mathematics,"[TextBlock(text='Let me help you solve this step by step:\n\n1. Initial number of roses = 152\n2. Roses sold = 96\n3. Remaining roses = 152 - 96 = 56\n4. These remaining 56 roses need to be divided equally into 8 vases\n5. Roses per vase = 56 ÷ 8 = 7\n\nTherefore, each vase will have 7 roses.\n\nA) 7 is the correct answer.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'VaKolberg vane  chitoro chemaruva. Pakutanga kwezuva, aive nemaroses 152. Va Kolberg vakatengesa maroses 96 ndokuzoda kupatsanura zvakaenzana asara vachiisa muma vase 8. mu vase rega rega mune maruva mangani?\n A)7 B)12 C)48 D)56'}]}]",,0
Fungidzira 32x 68. Mhinduro iripakati penhamba dzipi?,"['18 na 28', '180 na 280', '1,800 na 2,800', '18,000 na 28,000']",C,elementary_mathematics,"[TextBlock(text='C) 1', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fungidzira 32x 68. Mhinduro iripakati penhamba dzipi?\n A)18 na 28 B)180 na 280 C)1 D)800 na 2'}]}]",C,1
Nyora  prime factorisation ye 77. Shandisa ma exponents pazvinobvuma,"['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']",D,elementary_mathematics,"[TextBlock(text='D) 7 • 11\n\nThe prime factorization of 77 is 7 × 11. These are both prime numbers and when multiplied together give 77.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyora  prime factorisation ye 77. Shandisa ma exponents pazvinobvuma\n A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11'}]}]",D,1
Mamagazini anoita $2.99 rega rega nemabhuku anoita $6.99 rega rega ku Old Town Newstand. Mamagazini 4 nemabhuku 3 zvinoita marii?,"['$20.93', '$28.93', '$32.93', '$48.93']",C,elementary_mathematics,"[TextBlock(text='B) $28.93\n\nLet me break down the calculation:\n* 4 magazines at $2.99 each = 4 × $2.99 = $11.96\n* 3 books at $6.99 each = 3 × $6.99 = $20.97\n* Total = $11.96 + $20.97 = $28.93', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mamagazini anoita $2.99 rega rega nemabhuku anoita $6.99 rega rega ku Old Town Newstand. Mamagazini 4 nemabhuku 3 zvinoita marii?\n A)$20.93 B)$28.93 C)$32.93 D)$48.93'}]}]",B,0
"Umi akatsvaka nhamba pateni inoti sanganisa zvakainzana nguva dzose kuti uwane nhamba inotevera, 20, 40, 60, 80......Nhamba yechisere mupateni inenge irichii?","['160', '240', '320', '640']",A,elementary_mathematics,"[TextBlock(text='The correct answer is A) 160.\n\nIn this pattern, each number increases by adding 20:\n20 + 20 = 40\n40 + 20 = 60\n60 + 20 = 80\n80 + 20 = 100\n100 + 20 = 120\n120 + 20 = 140\n140 + 20 = 160 (8th number)\n\nTherefore, the 8th number in the pattern is 160.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umi akatsvaka nhamba pateni inoti sanganisa zvakainzana nguva dzose kuti uwane nhamba inotevera, 20, 40, 60, 80......Nhamba yechisere mupateni inenge irichii?\n A)160 B)240 C)320 D)640'}]}]",,0
Nyora 7 pamusoro pa 33 sema desimaru.,"['0.021 ichidzokorora', '0.21 ichidzokorora', '0.22 ichidzokorora', '0.2121']",B,elementary_mathematics,"[TextBlock(text='B) 0.21 ichidzokorora', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyora 7 pamusoro pa 33 sema desimaru.\n A)0.021 ichidzokorora B)0.21 ichidzokorora C)0.22 ichidzokorora D)0.2121'}]}]",B,1
Chikoro cheWestview chiri kutenga mayunifomu matsva ebasketball. Yunifomu imwe neimwe inoita $46. Chikoro chichatenga mayunifomu 12. Ndechipi chirevo chinoratidza nzira yokutsvaka mari yakatengeswa mayunifomu?,"['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']",C,elementary_mathematics,"[TextBlock(text='C) (40 × 12) + (6 × 12) = 480 + 72\n\nThis is the correct answer because:\n1. Each uniform costs $46 ($40 + $6)\n2. The school is buying 12 uniforms\n3. Using distributive property: 46 × 12 = (40 × 12) + (6 × 12)\n4. This equals 480 + 72 = 552\n\nThis calculation correctly shows how to find the total cost of all uniforms.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chikoro cheWestview chiri kutenga mayunifomu matsva ebasketball. Yunifomu imwe neimwe inoita $46. Chikoro chichatenga mayunifomu 12. Ndechipi chirevo chinoratidza nzira yokutsvaka mari yakatengeswa mayunifomu?\n A)(40 × 10) + (6 × 2) = 400 + 12 B)(40 × 6) + (10 × 2) = 240 + 20 C)(40 × 12) + (6 × 12) = 480 + 72 D)(40 × 12) + (60 × 12) = 480 + 720'}]}]",C,1
Manuel akatenga motokari yakamboshandiswa ichiita zvuuru zvitanhatu zvine madhora makumimana anezvipfumbamwe. Manuel akabhadhara marii pamotokari ichinyorwa semanhamba?,"['$649', '$6,049', '$6,409', '$6,490']",B,elementary_mathematics,"[TextBlock(text='A) $649', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Manuel akatenga motokari yakamboshandiswa ichiita zvuuru zvitanhatu zvine madhora makumimana anezvipfumbamwe. Manuel akabhadhara marii pamotokari ichinyorwa semanhamba?\n A)$649 B)$6 C)049 D)$6'}]}]",A,0
"Nezuro Micah akadya ivhini nhanmba yema Strawberries. Akadya odhi nhamba yama apuru. Iboka ripi ringa mirira Strawberries S, nema Apuru, A, akadyiwa na Micah nezuro","['SSSSS; AAA', 'SSSSS; AAAA', 'SSSSSSSS; AAAA', 'SSSSSSSS; A']",D,elementary_mathematics,"[TextBlock(text='A) SSSSS; AAA', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nezuro Micah akadya ivhini nhanmba yema Strawberries. Akadya odhi nhamba yama apuru. Iboka ripi ringa mirira Strawberries S, nema Apuru, A, akadyiwa na Micah nezuro\n A)SSSSS; AAA B)SSSSS; AAAA C)SSSSSSSS; AAAA D)SSSSSSSS; A'}]}]",A,0
Chikafu chekatsi chinoita $47/lb. Bheghi re6lb rinoita marii?,"['$2.82', '$2.97', '$6.47', '$12.77']",A,elementary_mathematics,"[TextBlock(text=""Let me solve this step by step:\n\n1) If 1 lb costs $47\n2) Then 6 lb will cost = $47 × 6\n3) $47 × 6 = $282\n\nLooking at the given options, none matches $282.\nLet me check if there's a decimal point issue...\n\nAh, it seems the $47 should be $0.47 per lb\n\nNow:\n1) 1 lb = $0.47\n2) 6 lb = $0.47 × 6\n3) $0.47 × 6 = $2.82\n\nTherefore, 6 lb will cost $2.82\n\nA) $2.82"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chikafu chekatsi chinoita $47/lb. Bheghi re6lb rinoita marii?\n A)$2.82 B)$2.97 C)$6.47 D)$12.77'}]}]",,0
Nyora 60 pamusoro pa 72 zvadzikiswa pasi pasi,"['4 pamusora pa6', '10 pamusoro pa 12', '15 pamusoro pa 17', '5 pamusoro pa 6']",D,elementary_mathematics,"[TextBlock(text='B) 10 pamusoro pa 12', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyora 60 pamusoro pa 72 zvadzikiswa pasi pasi\n A)4 pamusora pa6 B)10 pamusoro pa 12 C)15 pamusoro pa 17 D)5 pamusoro pa 6'}]}]",B,0
Nyora mugovaniswa wemakomichi 2 kune 3 qt se chikamu chaiswa pasi pasi pacho,"['3 pamusoro pa 2', '2 pamusoro pa3', '2 pamusoro pa12', '1 pamusoro pa6']",D,elementary_mathematics,"[TextBlock(text='B) 2 pamusoro pa3', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyora mugovaniswa wemakomichi 2 kune 3 qt se chikamu chaiswa pasi pasi pacho\n A)3 pamusoro pa 2 B)2 pamusoro pa3 C)2 pamusoro pa12 D)1 pamusoro pa6'}]}]",B,0
"Mills library ine mabhuku 1,007,199. Springvale library ine mabhuku 907,082. Ndeipi fungidziro iri pedyo yekuratidza kuti Mills library ine mabhuku akawanda kudarika Springvale library?","['mabhuku 100,000', 'mabhuku 80,000', 'mabhuku 10,000 ', 'mabhuku 8,000 ']",A,elementary_mathematics,"[TextBlock(text='A) mabhuku 100', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mills library ine mabhuku 1,007,199. Springvale library ine mabhuku 907,082. Ndeipi fungidziro iri pedyo yekuratidza kuti Mills library ine mabhuku akawanda kudarika Springvale library?\n A)mabhuku 100 B)000 C)mabhuku 80 D)000'}]}]",A,1
