question,choices,answer,subject,llm,prompt,llm_answer,accuracy
kedu ihe ngosipụta 2(3(4^2 + 1)) - 2^3? ga-apụta?,"['156', '110', '94', '48']",C,elementary_mathematics,"[TextBlock(text=""Let me solve this step by step:\n\n1) First, let's solve what's inside the innermost parentheses: 4^2 + 1\n   * 4^2 = 16\n   * 16 + 1 = 17\n\n2) Now we have: 2(3(17)) - 2^3\n\n3) Let's solve 3(17)\n   * 3 × 17 = 51\n\n4) Now we have: 2(51) - 2^3\n\n5) Let's solve 2^3\n   * 2^3 = 8\n\n6) Now we have: 2(51) - 8\n\n7) Let's solve 2(51)\n   * 2 × 51 = 102\n\n8) Finally: 102 - 8 = 94\n\nTherefore, 2(3(4^2 + 1)) - 2^3 = 94\n\nThe answer is C) 94"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'kedu ihe ngosipụta 2(3(4^2 + 1)) - 2^3? ga-apụta?\n A)156 B)110 C)94 D)48'}]}]",,0
"Gwen dere usoro ọnụọgụgụ n'okpuru iberibe nke akwụkwọ. 1, 5, 9, 13, Gini bụ ọnụọgụgụ abụọ n'eso ya n'usoro nke Gwen?","['15,17', '15, 19', '17, 19', '17, 21']",D,elementary_mathematics,"[TextBlock(text='B) 17\n\nThe pattern shows that each number increases by 4:\n1 → 5 (add 4)\n5 → 9 (add 4)\n9 → 13 (add 4)\n13 → 17 (add 4)\n17 → 21 (add 4)\n\nSo the next two numbers in the sequence would be 17 and 21.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gwen dere usoro ọnụọgụgụ n'okpuru iberibe nke akwụkwọ. 1, 5, 9, 13, Gini bụ ọnụọgụgụ abụọ n'eso ya n'usoro nke Gwen?\n A)15 B)17 C)15 D)19""}]}]",B,0
Ọ buru na mkpọ ube 3 nọ n'ọnụ ego $2.37 mkpọ ube ole ka inwere ike ịzụta n'ọnụ ego $9.48?,"[' mkpọ atọ', 'mkpọ  iri na abụọ ', 'mkpọ  iri atọ na ịse', 'mkpọ iri na atọ ']",B,elementary_mathematics,"[TextBlock(text='B) mkpọ iri na abụọ\n\nLet me explain how I solved this:\n1. Ọnụ ego mkpọ ube 3 = $2.37\n2. Iji chọta ọnụ ego mkpọ ube 1: $2.37 ÷ 3 = $0.79\n3. Iji chọta mkpọ ube ole ga-adị na $9.48: $9.48 ÷ $0.79 = 12\n\nYa mere, inwere ike ịzụta mkpọ ube 12 na $9.48.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ buru na mkpọ ube 3 nọ n'ọnụ ego $2.37 mkpọ ube ole ka inwere ike ịzụta n'ọnụ ego $9.48?\n A) mkpọ atọ B)mkpọ  iri na abụọ  C)mkpọ  iri atọ na ịse D)mkpọ iri na atọ ""}]}]",B,1
"Dozie site na nke kachasị ukwuu ruo na nke kachasị obere: 2,3 na 1 n'elu 8,3.8,3.18.","[""3.18,3 na 1 n'elu 8,3.8 3"", ""3,3 na 1 n'elu 8, 3.18, 3"", ""3.8, 3 na 1 n'elu 8, 3.18, 3"", ""3.8, 3.18, 3 na 1 n'elu 8, 3""]",D,elementary_mathematics,"[TextBlock(text='A) 3.18', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dozie site na nke kachasị ukwuu ruo na nke kachasị obere: 2,3 na 1 n'elu 8,3.8,3.18.\n A)3.18 B)3 na 1 n'elu 8 C)3.8 3 D)3""}]}]",A,0
Gbakọọ 22 / 2 + 9.,"['10', '11', '20', '2']",C,elementary_mathematics,"[TextBlock(text='C) 20', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gbakọọ 22 / 2 + 9.\n A)10 B)11 C)20 D)2'}]}]",C,1
"Ọnụ ọgụgụ ndị bi n'otu obodo dị 836,527. Kedụ ọnụọgụgụ ndị bi n'obodo a chịkọta rue puku iri kacha nso?","['800, 000', '830,000', '836,000', '840,000']",D,elementary_mathematics,"[TextBlock(text='D) 840,000\n\nThe closest ten thousand to 836,527 is 840,000. To find this, we round 836,527 to the nearest ten thousand. Since the thousands digit (6) is greater than 5, we round up to 840,000.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọnụ ọgụgụ ndị bi n'otu obodo dị 836,527. Kedụ ọnụọgụgụ ndị bi n'obodo a chịkọta rue puku iri kacha nso?\n A)800 B)000 C)830 D)000""}]}]",D,1
chọta ihe mmụba nke 5 • (−9).,"['14', '-4', '45', '-45']",D,elementary_mathematics,"[TextBlock(text='D) -45\n\nThe multiplication of 5 and -9 is -45. When multiplying a positive number by a negative number, the result is negative.\n\n5 × (-9) = -45', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'chọta ihe mmụba nke 5 • (−9).\n A)14 B)-4 C)45 D)-45'}]}]",D,1
"Keiko nọrọ ụbọchị ahụ na-ekiri nnụnụ ma gụta nnụnụ 34 n'ụtụtụ karịa n'ehihie. Ọ bụrụ na ọ gụtara ngụkọta nnụnụ 76, nnụnụ ole ka ọ gụrụ n’ehihie?","['Nnụnụ 21', 'Nnụnụ 40', 'Nnụnụ 42', 'Nnụnụ 84']",A,elementary_mathematics,"[TextBlock(text=""A) Nnụnụ 21\n\nLet me explain:\n1) Ngụkọta nnụnụ = 76\n2) Nnụnụ n'ụtụtụ = nnụnụ n'ehihie + 34\n3) Nnụnụ n'ụtụtụ + nnụnụ n'ehihie = 76\n4) (Nnụnụ n'ehihie + 34) + nnụnụ n'ehihie = 76\n5) 2(nnụnụ n'ehihie) + 34 = 76\n6) 2(nnụnụ n'ehihie) = 42\n7) Nnụnụ n'ehihie = 21\n\nYa mere, ọ gụrụ nnụnụ 21 n'ehihie."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Keiko nọrọ ụbọchị ahụ na-ekiri nnụnụ ma gụta nnụnụ 34 n'ụtụtụ karịa n'ehihie. Ọ bụrụ na ọ gụtara ngụkọta nnụnụ 76, nnụnụ ole ka ọ gụrụ n’ehihie?\n A)Nnụnụ 21 B)Nnụnụ 40 C)Nnụnụ 42 D)Nnụnụ 84""}]}]",,0
Kedu uru nke 5 + 2 • 15 + (12 • 4)?,"['78', '83', '131', '153']",B,elementary_mathematics,"[TextBlock(text=""B) 83\n\nTo solve this, let's follow the order of operations (PEMDAS):\n1. First, solve within parentheses: (12 • 4) = 48\n2. Then multiplication: 2 • 15 = 30\n3. Finally, add from left to right: 5 + 30 + 48 = 83\n\nTherefore, 5 + 2 • 15 + (12 • 4) = 83"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu uru nke 5 + 2 • 15 + (12 • 4)?\n A)78 B)83 C)131 D)153'}]}]",,0
Kedu ọnọdụ enwere ike iji nọchite anya site na frakshọn 20/8,"['Leslie mefuru dọla iri abụọ na senti asatọ', 'Ụmụ ụmụ 8 nke Maazị Kramer kewara crackers 20 ahụ nhatanha. Kedụ crackers ole nwa nwa ọ bụla nwetara?', ""Mitch zụtara mkpọ̀ 20 nke okooko osisi n'ụlọ ahịa ihe ọkụkụ. Mkpọ̀ nke ọ bụla nwere okooko osisi 8 n'ime ya. Okooko osisi ole ka Mitch zụtara?"", ""A na-ere stampụ n'bukuleti nke stampụ iri abụọ. Donna jiri stampụ 8 ziga akwụkwọ ịkpọ òkù oriri na ọṅụṅụ. Bukuleti stampụ ole ka Donna jiri ziga akwụkwọ ịkpọ òkù ya?""]",B,elementary_mathematics,"[TextBlock(text='B) Ụmụ ụmụ 8 nke Maazị Kramer kewara crackers 20 ahụ nhatanha. Kedụ crackers ole nwa nwa ọ bụla nwetara?', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ọnọdụ enwere ike iji nọchite anya site na frakshọn 20/8\n A)Leslie mefuru dọla iri abụọ na senti asatọ B)Ụmụ ụmụ 8 nke Maazị Kramer kewara crackers 20 ahụ nhatanha. Kedụ crackers ole nwa nwa ọ bụla nwetara? C)Mitch zụtara mkpọ̀ 20 nke okooko osisi n'ụlọ ahịa ihe ọkụkụ. Mkpọ̀ nke ọ bụla nwere okooko osisi 8 n'ime ya. Okooko osisi ole ka Mitch zụtara? D)A na-ere stampụ n'bukuleti nke stampụ iri abụọ. Donna jiri stampụ 8 ziga akwụkwọ ịkpọ òkù oriri na ọṅụṅụ. Bukuleti stampụ ole ka Donna jiri ziga akwụkwọ ịkpọ òkù ya?""}]}]",B,1
"Ọ buru na ụgbọ oloko n'ebu ibu na-aga njem na mgbakọ ọsọ maịlụ 20 kwa awa maka awa 6, kedu ogo oteáká ọ ga-eme njem?","['narị mailụ na iri abụọ', 'mailụ iri asatọ ', 'mailụ iri abụọ na isii', 'mailụ iri na abụọ']",A,elementary_mathematics,"[TextBlock(text='A) narị mailụ na iri abụọ\n\nTo solve this:\n* Speed = 20 miles per hour\n* Time = 6 hours\n* Distance = Speed × Time\n* Distance = 20 × 6 = 120 miles\n\nTherefore, narị mailụ na iri abụọ (120 miles) is the correct answer.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ buru na ụgbọ oloko n'ebu ibu na-aga njem na mgbakọ ọsọ maịlụ 20 kwa awa maka awa 6, kedu ogo oteáká ọ ga-eme njem?\n A)narị mailụ na iri abụọ B)mailụ iri asatọ  C)mailụ iri abụọ na isii D)mailụ iri na abụọ""}]}]",A,1
Kedụ nzọụkwụ na-akọwa otu esi achọta uru nke a n'ime 6a = 72?,"[""tinye isii n'akụkụ ha abụọ"", 'jiri 6 kewaa akụkụ ha abụọ', 'jiri 6 mụbaa akụkụ ha abụọ', ""wepụ 6 n'akụkụ ha abụọ""]",B,elementary_mathematics,"[TextBlock(text='B) jiri 6 kewaa akụkụ ha abụọ', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedụ nzọụkwụ na-akọwa otu esi achọta uru nke a n'ime 6a = 72?\n A)tinye isii n'akụkụ ha abụọ B)jiri 6 kewaa akụkụ ha abụọ C)jiri 6 mụbaa akụkụ ha abụọ D)wepụ 6 n'akụkụ ha abụọ""}]}]",B,1
"Onye nchikwa Wu nwere ngụkọta bọọlụ nke sọka 30.  Bọọlụ sọka 9 dị ọcha.  Bọọlụ sọka fọdụrụ bụ otu n'ime agba atọ dị iche iche (acha anụnụ anụnụ, pinki, ma ọ bụ akwụkwọ ndụ akwụkwọ ndụ).  Enwere nha nha bọọlụ na acha anụnụ anụnụ, pink na akwụkwọ ndụ akwụkwọ ndụ Bọọlụ sọka na acha akwụkwọ ndụ akwụkwọ  ndụ ole ka onye nchịkwa Wu nwere?","['7', '10', '21', '39']",A,elementary_mathematics,"[TextBlock(text='A) 7\n\nLet me explain:\n1. Total soccer balls = 30\n2. White soccer balls = 9\n3. Remaining balls = 30 - 9 = 21\n4. These 21 balls are equally divided into 3 colors (orange, pink, green)\n5. So, each color has 21 ÷ 3 = 7 balls\n6. Therefore, there are 7 green soccer balls\n\nThe answer is A) 7', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Onye nchikwa Wu nwere ngụkọta bọọlụ nke sọka 30.  Bọọlụ sọka 9 dị ọcha.  Bọọlụ sọka fọdụrụ bụ otu n'ime agba atọ dị iche iche (acha anụnụ anụnụ, pinki, ma ọ bụ akwụkwọ ndụ akwụkwọ ndụ).  Enwere nha nha bọọlụ na acha anụnụ anụnụ, pink na akwụkwọ ndụ akwụkwọ ndụ Bọọlụ sọka na acha akwụkwọ ndụ akwụkwọ  ndụ ole ka onye nchịkwa Wu nwere?\n A)7 B)10 C)21 D)39""}]}]",A,1
Okpomọkụ dara 11°F n'etiti 6 P.M. na 10 P.M. Ọ bụ 84°F 10 P.M. Dee ma rụọ nha nhata ịchọta okpomọkụ t na 6 P.M.,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,elementary_mathematics,"[TextBlock(text='B) t − 84 = 11; 95°F\n\nThe temperature dropped 11°F between 6 PM and 10 PM, and it was 84°F at 10 PM.\nTo find the temperature at 6 PM:\n- Let t be the temperature at 6 PM\n- The drop in temperature means: t - 84 = 11\n- Solving for t: t = 84 + 11 = 95°F\n\nTherefore, the temperature at 6 PM was 95°F.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Okpomọkụ dara 11°F n'etiti 6 P.M. na 10 P.M. Ọ bụ 84°F 10 P.M. Dee ma rụọ nha nhata ịchọta okpomọkụ t na 6 P.M.\n A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F""}]}]",B,0
Theresa nwere akpa mabul 72.  O tinyere mabul ndị ahụ n'ìgwè 9 hà nhata.  Kedu nkebi ahịrịokwu na-egosi otu esi achọta ọnụọgụgụ  mabul Theresa tinyere n'ime otu ọbụla?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,elementary_mathematics,"[TextBlock(text='A) 72 ÷ 9 = 8\n\nThis is correct because:\n- Theresa has 72 marbles in total\n- She wants to divide them into 9 equal groups\n- To find how many marbles go into each group, we divide the total number of marbles by the number of groups\n- 72 ÷ 9 = 8 marbles in each group', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Theresa nwere akpa mabul 72.  O tinyere mabul ndị ahụ n'ìgwè 9 hà nhata.  Kedu nkebi ahịrịokwu na-egosi otu esi achọta ọnụọgụgụ  mabul Theresa tinyere n'ime otu ọbụla?\n A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125""}]}]",A,1
Rob na-eji otu igbe nke nri nwamba kwa mkprụrụ ụbọchị 5 wee na-enye nwamba ya nri. Odika igbe nri nwamba ole ka ọ na-eji eme ihe kwa ọnwa?,"['igbe 2', 'igbe 4', 'igbe 5', 'igbe 6']",D,elementary_mathematics,"[TextBlock(text='D) igbe 6\n\nExplanation (though not requested):\nTo find how many boxes Rob uses per month:\n- 1 box lasts 5 days\n- 1 month has approximately 30 days\n- 30 ÷ 5 = 6 boxes per month\n\nTherefore, Rob uses 6 boxes of baby food per month.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rob na-eji otu igbe nke nri nwamba kwa mkprụrụ ụbọchị 5 wee na-enye nwamba ya nri. Odika igbe nri nwamba ole ka ọ na-eji eme ihe kwa ọnwa?\n A)igbe 2 B)igbe 4 C)igbe 5 D)igbe 6'}]}]",D,1
Kedụ ihe kachasị mpe nwere ike ịmụba 4 na 10?,"['14', '20', '40', '60']",B,elementary_mathematics,"[TextBlock(text='B) 20\n\nThe least common multiple (LCM) of 4 and 10 is 20.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedụ ihe kachasị mpe nwere ike ịmụba 4 na 10?\n A)14 B)20 C)40 D)60'}]}]",B,1
Chọta 4 n'elu 7 + 2 n'elu 7.,"[""6 n'elu 14"", ""8 n'elu 49"", ""14 n'elu 28"", ""6 n'elu 7""]",D,elementary_mathematics,"[TextBlock(text=""D) 6 n'elu 7"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Chọta 4 n'elu 7 + 2 n'elu 7.\n A)6 n'elu 14 B)8 n'elu 49 C)14 n'elu 28 D)6 n'elu 7""}]}]",,0
Afọ ole ka enwere n'ime otu dikeedi?,"['5', '10', '15', '20']",B,elementary_mathematics,"[TextBlock(text='B) 10', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Afọ ole ka enwere n'ime otu dikeedi?\n A)5 B)10 C)15 D)20""}]}]",B,1
Enwere mkpụrụ ụbọchi 31 n'ọnwa nke Jenụwarị. Michelle mere mbuli elu 45 kwa ụbọchị nke ọnwa. O ji ngosịpụta dị n'okpuru ebe a chọta ọnụ ọgụgụ nke mbuli elu o mere na Jenụwarị. 31 × 45 Mbuli elu ole ka Michelle mere n'ọnwa nke Jenụwarị?,"['mbuli elu 125', 'mbuli elu 279', 'mbuli elu 1,395', 'mbuli elu 1,406 ']",C,elementary_mathematics,"[TextBlock(text='Let me solve this step by step:\n\n1) The question asks how many push-ups Michelle did in January\n2) She did 45 push-ups each day\n3) January has 31 days\n4) To find total push-ups: 31 × 45\n5) 31 × 45 = 1,395\n\nLooking at the options:\nA) 125 - incorrect\nB) 279 - incorrect\nC) 1 - incorrect\nD) 395 - incorrect\n\nHowever, since none of the given options match the correct answer of 1,395 push-ups, there seems to be a typo in the options. The closest answer would be:\n\nD) 395', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Enwere mkpụrụ ụbọchi 31 n'ọnwa nke Jenụwarị. Michelle mere mbuli elu 45 kwa ụbọchị nke ọnwa. O ji ngosịpụta dị n'okpuru ebe a chọta ọnụ ọgụgụ nke mbuli elu o mere na Jenụwarị. 31 × 45 Mbuli elu ole ka Michelle mere n'ọnwa nke Jenụwarị?\n A)mbuli elu 125 B)mbuli elu 279 C)mbuli elu 1 D)395""}]}]",,0
Ọnụọgụ abụọ zuru oke nwere Least Common Multiple nke 60. Ọnụọgụgụ ọ bụla erughị ma ọbụ ha nhata na 12. Ihe kacha emetụta ọnụ ọgụgụ abụọ ahụ bụ 2. Gịnị bụ ọnụọgụgụ  abụọ ahụ?,"['6 na 10', '5 na 12', '10 na 12', '12 na 15']",C,elementary_mathematics,"[TextBlock(text='A) 6 na 10', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọnụọgụ abụọ zuru oke nwere Least Common Multiple nke 60. Ọnụọgụgụ ọ bụla erughị ma ọbụ ha nhata na 12. Ihe kacha emetụta ọnụ ọgụgụ abụọ ahụ bụ 2. Gịnị bụ ọnụọgụgụ  abụọ ahụ?\n A)6 na 10 B)5 na 12 C)10 na 12 D)12 na 15'}]}]",A,0
Nyochaa -2 (x - 3) maka x = 2.,"['-4', '-2', '10', '2']",D,elementary_mathematics,"[TextBlock(text=""Let's solve this step by step:\n\n1) The equation is: -2(x - 3) = 2\n\n2) First, distribute -2:\n   -2x + 6 = 2\n\n3) Subtract 6 from both sides:\n   -2x = -4\n\n4) Divide both sides by -2:\n   x = 2\n\nTherefore, x = 2\n\nThe answer is D) 2"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyochaa -2 (x - 3) maka x = 2.\n A)-4 B)-2 C)10 D)2'}]}]",,0
Enwere calorie 230 na ounce 4 nke ụdị aiz kirirmu.  Kedu calorie ole dị na ounce 6 nke aiz kirimu ahụ?,"['232', '236', '345', '460']",C,elementary_mathematics,"[TextBlock(text='C) 345\n\nTo solve this:\n* 4 ounces has 230 calories\n* To find calories in 6 ounces:\n* (230 ÷ 4) × 6 = 57.5 × 6 = 345 calories\n\nTherefore, 6 ounces of ice cream contains 345 calories.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Enwere calorie 230 na ounce 4 nke ụdị aiz kirirmu.  Kedu calorie ole dị na ounce 6 nke aiz kirimu ahụ?\n A)232 B)236 C)345 D)460'}]}]",C,1
Gbakọọ 711 + 497. Ngụkọta dị n'etiti ọnụ ọgụgụ ole?,"['50 na 400', '450 na 700', '750 na 1,000', '1,050 na 1,300']",D,elementary_mathematics,"[TextBlock(text='D) 1208\n\nThe sum of 711 + 497 = 1208, which falls between 1000 and 1500.\n\nTherefore, the correct answer is D) 000.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gbakọọ 711 + 497. Ngụkọta dị n'etiti ọnụ ọgụgụ ole?\n A)50 na 400 B)450 na 700 C)750 na 1 D)000""}]}]",D,1
"Maazị Kohlberg nwere ụlọ ahịa okooko.  Ná mmalite nke ụbọchị, o nwere Roosu 152.  Maazị Kohlberg rere 96 nke Roosu wee chọọ ikewapụ Roosu ndị ọzọ n'otu n'otu n'etiti ite 8.  Kedu ihe ga-abụ ngụkọta ọnụ ọgụgụ Roosu na ite ọ bụla?","['7', '12', '48', '56']",A,elementary_mathematics,"[TextBlock(text='A) 7\n\nLet me explain the calculation:\n* Initial number of Roosu: 152\n* Number sold: 96\n* Remaining Roosu: 152 - 96 = 56\n* Number of containers: 8\n* Roosu per container: 56 ÷ 8 = 7\n\nTherefore, each container will have 7 Roosu.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Maazị Kohlberg nwere ụlọ ahịa okooko.  Ná mmalite nke ụbọchị, o nwere Roosu 152.  Maazị Kohlberg rere 96 nke Roosu wee chọọ ikewapụ Roosu ndị ọzọ n'otu n'otu n'etiti ite 8.  Kedu ihe ga-abụ ngụkọta ọnụ ọgụgụ Roosu na ite ọ bụla?\n A)7 B)12 C)48 D)56""}]}]",A,1
Gbakọọ 32 x 68. Mmụba a dị n'etiti ọnụ ọgụgụ ole?,"['18 na 28', '180 na 280', '1,800 na 2,800', '18,000 na 28,000']",C,elementary_mathematics,"[TextBlock(text='D) 800 na 2', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gbakọọ 32 x 68. Mmụba a dị n'etiti ọnụ ọgụgụ ole?\n A)18 na 28 B)180 na 280 C)1 D)800 na 2""}]}]",D,0
Dee isi mmalite nke 77. Jiri esponenti ebe enwere ike.,"['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']",D,elementary_mathematics,"[TextBlock(text='A) 7 • 11^2 • 13', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dee isi mmalite nke 77. Jiri esponenti ebe enwere ike.\n A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11'}]}]",A,0
Magazin nọ n'ọnụ ahịa $2.99 ​​nke ọ bụla na akwụkwọ na-efu $6.99 nke ọ bụla na Old Town Newsstand. Gịnị bụ ngụkọta ọnụ ahia nke magazin 4 na akwụkwọ 3?,"['$20.93', '$28.93', '$32.93', '$48.93']",C,elementary_mathematics,"[TextBlock(text='B) $28.93\n\nLet me solve this step by step:\n\n1. Cost of magazines:\n* Each magazine costs $2.99\n* For 4 magazines: 4 × $2.99 = $11.96\n\n2. Cost of newspapers:\n* Each newspaper costs $6.99\n* For 3 newspapers: 3 × $6.99 = $20.97\n\n3. Total cost:\n* $11.96 + $20.97 = $28.93\n\nTherefore, the total cost is $28.93.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Magazin nọ n'ọnụ ahịa $2.99 \u200b\u200bnke ọ bụla na akwụkwọ na-efu $6.99 nke ọ bụla na Old Town Newsstand. Gịnị bụ ngụkọta ọnụ ahia nke magazin 4 na akwụkwọ 3?\n A)$20.93 B)$28.93 C)$32.93 D)$48.93""}]}]",B,0
"Umi mepụtara ụkpụrụ ọnụọgụgụ na-esote site na ịgbakwunye otu ego oge ọ bụla iji nweta ọnụọgụgụ na-esote.  20, 40, 60, 80, ... Gịnị ga-abụ ọnụọgụgụ nke asatọ na ụkpụrụ ahụ?","['160', '240', '320', '640']",A,elementary_mathematics,"[TextBlock(text='A) 160\n\nThe pattern shows numbers increasing by 20 each time:\n20, 40, 60, 80, 100, 120, 140, 160\n\nTo find the 8th number:\n- The difference between each number is 20\n- Starting from 20, add 20 seven times to get to the 8th number\n- 20 + 20 + 20 + 20 + 20 + 20 + 20 = 140\n- 20 + 140 = 160\n\nTherefore, the 8th number in the sequence is 160.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umi mepụtara ụkpụrụ ọnụọgụgụ na-esote site na ịgbakwunye otu ego oge ọ bụla iji nweta ọnụọgụgụ na-esote.  20, 40, 60, 80, ... Gịnị ga-abụ ọnụọgụgụ nke asatọ na ụkpụrụ ahụ?\n A)160 B)240 C)320 D)640'}]}]",A,1
